year,place,category,cnt
2021,기타교통수단내,0,7
2021,흥행장,0,29
2021,유원지,0,49
2021,학교,0,7
2021,금융기관,0,7
2021,의료기관,0,964
2021,종교기관,0,59
2021,산야,0,85
2021,해상,0,2
2021,부대,0,0
2021,구금장소,0,1
2021,공지,0,2
2021,주차장,0,15
2021,공중화장실,0,0
2021,피씨방,0,41
2021,기타,0,3827
2021,아파트_연립다세대,0,12
2021,단독주택,0,19
2021,고속도로,0,3
2021,노상,0,599
2021,백화점,0,1
2021,슈퍼마켓,0,1
2021,편의점,0,0
2021,대형할인매장,0,0
2021,상점,0,43
2021,시장_노점,0,5
2021,숙박업소_목욕탕,0,5
2021,유흥접객업소,0,2
2021,사무실,0,168
2021,공장,0,832
2021,공사장_광산,0,262
2021,창고,0,24
2021,역_대합실,0,6
2021,지하철,0,1
2021,기타교통수단내,0,18
2021,흥행장,0,13
2021,유원지,0,5
2021,학교,0,2
2021,금융기관,0,0
2021,의료기관,0,7
2021,종교기관,0,1
2021,산야,0,228
2021,해상,0,170
2021,부대,0,0
2021,구금장소,0,0
2021,공지,0,13
2021,주차장,0,9
2021,공중화장실,0,0
2021,피씨방,0,0
2021,기타,0,1207
2021,아파트_연립다세대,0,105
2021,단독주택,0,38
2021,고속도로,0,5327
2021,노상,0,300530
2021,백화점,0,1
2021,슈퍼마켓,0,1
2021,편의점,0,4
2021,대형할인매장,0,0
2021,상점,0,36
2021,시장_노점,0,79
2021,숙박업소_목욕탕,0,7
2021,유흥접객업소,0,14
2021,사무실,0,74
2021,공장,0,9
2021,공사장_광산,0,21
2021,창고,0,3
2021,역_대합실,0,7
2021,지하철,0,0
2021,기타교통수단내,0,63
2021,흥행장,0,4
2021,유원지,0,9
2021,학교,0,4
2021,금융기관,0,1
2021,의료기관,0,3
2021,종교기관,0,3
2021,산야,0,56
2021,해상,0,132
2021,부대,0,1
2021,구금장소,0,0
2021,공지,0,1
2021,주차장,0,769
2021,공중화장실,0,0
2021,피씨방,0,0
2021,기타,0,1332
2021,아파트_연립다세대,0,3
2021,단독주택,0,5
2021,고속도로,0,0
2021,노상,0,21
2021,백화점,0,0
2021,슈퍼마켓,0,0
2021,편의점,0,1
2021,대형할인매장,0,0
2021,상점,0,1
2021,시장_노점,0,4
2021,숙박업소_목욕탕,0,10
2021,유흥접객업소,0,44
2021,사무실,0,134
2021,공장,0,19
2021,공사장_광산,0,7
2021,창고,0,0
2021,역_대합실,0,0
2021,지하철,0,1
2021,기타교통수단내,0,1
2021,흥행장,0,0
2021,유원지,0,0
2021,학교,0,4
2021,금융기관,0,0
2021,의료기관,0,3
2021,종교기관,0,0
2021,산야,0,3
2021,해상,0,4
2021,부대,0,0
2021,구금장소,0,0
2021,공지,0,0
2021,주차장,0,0
2021,공중화장실,0,0
2021,피씨방,0,0
2021,기타,0,141
2021,아파트_연립다세대,0,2
2021,단독주택,0,6
2021,고속도로,0,0
2021,노상,0,32
2021,백화점,0,0
2021,슈퍼마켓,0,0
2021,편의점,0,1
2021,대형할인매장,0,0
2021,상점,0,0
2021,시장_노점,0,0
2021,숙박업소_목욕탕,0,3
2021,유흥접객업소,0,4
2021,사무실,0,49
2021,공장,0,2
2021,공사장_광산,0,0
2021,창고,0,0
2021,역_대합실,0,0
2021,지하철,0,0
2021,기타교통수단내,0,2
2021,흥행장,0,0
2021,유원지,0,0
2021,학교,0,1
2021,금융기관,0,3
2021,의료기관,0,0
2021,종교기관,0,0
2021,산야,0,0
2021,해상,0,1
2021,부대,0,0
2021,구금장소,0,0
2021,공지,0,0
2021,주차장,0,0
2021,공중화장실,0,0
2021,피씨방,0,1
2021,기타,0,99
2021,아파트_연립다세대,0,6
2021,단독주택,0,6
2021,고속도로,0,0
2021,노상,0,101
2021,백화점,0,0
2021,슈퍼마켓,0,0
2021,편의점,0,0
2021,대형할인매장,0,0
2021,상점,0,3
2021,시장_노점,0,0
2021,숙박업소_목욕탕,0,0
2021,유흥접객업소,0,7
2021,사무실,0,54
2021,공장,0,0
2021,공사장_광산,0,0
2021,창고,0,0
2021,역_대합실,0,1
2021,지하철,0,0
2021,기타교통수단내,0,0
2021,흥행장,0,1
2021,유원지,0,0
2021,학교,0,1
2021,금융기관,0,1
2021,의료기관,0,0
2021,종교기관,0,3
2021,산야,0,0
2021,해상,0,0
2021,부대,0,0
2021,구금장소,0,0
2021,공지,0,0
2021,주차장,0,0
2021,공중화장실,0,0
2021,피씨방,0,0
2021,기타,0,90
2021,아파트_연립다세대,0,128
2021,단독주택,0,244
2021,고속도로,0,1
2021,노상,0,76
2021,백화점,0,0
2021,슈퍼마켓,0,0
2021,편의점,0,0
2021,대형할인매장,0,0
2021,상점,0,1
2021,시장_노점,0,0
2021,숙박업소_목욕탕,0,5
2021,유흥접객업소,0,0
2021,사무실,0,248
2021,공장,0,5
2021,공사장_광산,0,0
2021,창고,0,0
2021,역_대합실,0,3
2021,지하철,0,1
2021,기타교통수단내,0,1
2021,흥행장,0,0
2021,유원지,0,6
2021,학교,0,10
2021,금융기관,0,0
2021,의료기관,0,4
2021,종교기관,0,0
2021,산야,0,1
2021,해상,0,0
2021,부대,0,76
2021,구금장소,0,0
2021,공지,0,0
2021,주차장,0,0
2021,공중화장실,0,0
2021,피씨방,0,0
2021,기타,0,1013
2021,아파트_연립다세대,0,23270
2021,단독주택,0,16456
2021,고속도로,0,1225
2021,노상,0,44243
2021,백화점,0,77
2021,슈퍼마켓,0,588
2021,편의점,0,1871
2021,대형할인매장,0,67
2021,상점,0,2620
2021,시장_노점,0,1336
2021,숙박업소_목욕탕,0,2766
2021,유흥접객업소,0,11028
2021,사무실,0,20274
2021,공장,0,1742
2021,공사장_광산,0,1067
2021,창고,0,338
2021,역_대합실,0,3218
2021,지하철,0,173
2021,기타교통수단내,0,1743
2021,흥행장,0,259
2021,유원지,0,737
2021,학교,0,1759
2021,금융기관,0,209
2021,의료기관,0,1826
2021,종교기관,0,510
2021,산야,0,2782
2021,해상,0,15713
2021,부대,0,125
2021,구금장소,0,33
2021,공지,0,72
2021,주차장,0,1791
2021,공중화장실,0,172
2021,피씨방,0,943
2021,기타,0,82049
2022,아파트_연립다세대,살인,114
2022,단독주택,살인,60
2022,고속도로,살인,0
2022,노상,살인,28
2022,백화점,살인,0
2022,슈퍼마켓,살인,0
2022,편의점,살인,1
2022,대형할인매장,살인,0
2022,상점,살인,1
2022,시장_노점,살인,1
2022,숙박업소_목욕탕,살인,9
2022,유흥접객업소,살인,8
2022,사무실,살인,8
2022,공장,살인,1
2022,공사장_광산,살인,0
2022,창고,살인,0
2022,역_대합실,살인,1
2022,지하철,살인,0
2022,기타교통수단내,살인,3
2022,흥행장,살인,0
2022,유원지,살인,3
2022,학교,살인,1
2022,금융기관,살인,0
2022,의료기관,살인,7
2022,종교기관,살인,1
2022,산야,살인,3
2022,해상,살인,3
2022,부대,살인,0
2022,구금장소,살인,0
2022,공지,살인,0
2022,주차장,살인,5
2022,공중화장실,살인,0
2022,피씨방,살인,0
2022,기타,살인,17
2022,아파트_연립다세대,살인,123
2022,단독주택,살인,85
2022,고속도로,살인,0
2022,노상,살인,105
2022,백화점,살인,0
2022,슈퍼마켓,살인,1
2022,편의점,살인,0
2022,대형할인매장,살인,1
2022,상점,살인,4
2022,시장_노점,살인,0
2022,숙박업소_목욕탕,살인,5
2022,유흥접객업소,살인,24
2022,사무실,살인,13
2022,공장,살인,2
2022,공사장_광산,살인,0
2022,창고,살인,1
2022,역_대합실,살인,1
2022,지하철,살인,0
2022,기타교통수단내,살인,8
2022,흥행장,살인,0
2022,유원지,살인,2
2022,학교,살인,0
2022,금융기관,살인,1
2022,의료기관,살인,6
2022,종교기관,살인,1
2022,산야,살인,3
2022,해상,살인,0
2022,부대,살인,0
2022,구금장소,살인,0
2022,공지,살인,0
2022,주차장,살인,5
2022,공중화장실,살인,2
2022,피씨방,살인,1
2022,기타,살인,33
2022,아파트_연립다세대,강도,62
2022,단독주택,강도,46
2022,고속도로,강도,0
2022,노상,강도,141
2022,백화점,강도,0
2022,슈퍼마켓,강도,12
2022,편의점,강도,32
2022,대형할인매장,강도,1
2022,상점,강도,27
2022,시장_노점,강도,4
2022,숙박업소_목욕탕,강도,48
2022,유흥접객업소,강도,42
2022,사무실,강도,13
2022,공장,강도,3
2022,공사장_광산,강도,2
2022,창고,강도,0
2022,역_대합실,강도,5
2022,지하철,강도,1
2022,기타교통수단내,강도,15
2022,흥행장,강도,0
2022,유원지,강도,0
2022,학교,강도,0
2022,금융기관,강도,2
2022,의료기관,강도,0
2022,종교기관,강도,0
2022,산야,강도,3
2022,해상,강도,0
2022,부대,강도,0
2022,구금장소,강도,1
2022,공지,강도,0
2022,주차장,강도,21
2022,공중화장실,강도,1
2022,피씨방,강도,4
2022,기타,강도,30
2022,아파트_연립다세대,강간·강제추행,1616
2022,단독주택,강간·강제추행,880
2022,고속도로,강간·강제추행,0
2022,노상,강간·강제추행,158
2022,백화점,강간·강제추행,0
2022,슈퍼마켓,강간·강제추행,2
2022,편의점,강간·강제추행,3
2022,대형할인매장,강간·강제추행,0
2022,상점,강간·강제추행,33
2022,시장_노점,강간·강제추행,19
2022,숙박업소_목욕탕,강간·강제추행,1644
2022,유흥접객업소,강간·강제추행,196
2022,사무실,강간·강제추행,55
2022,공장,강간·강제추행,2
2022,공사장_광산,강간·강제추행,2
2022,창고,강간·강제추행,3
2022,역_대합실,강간·강제추행,2
2022,지하철,강간·강제추행,0
2022,기타교통수단내,강간·강제추행,131
2022,흥행장,강간·강제추행,1
2022,유원지,강간·강제추행,20
2022,학교,강간·강제추행,15
2022,금융기관,강간·강제추행,0
2022,의료기관,강간·강제추행,11
2022,종교기관,강간·강제추행,7
2022,산야,강간·강제추행,9
2022,해상,강간·강제추행,0
2022,부대,강간·강제추행,1
2022,구금장소,강간·강제추행,0
2022,공지,강간·강제추행,1
2022,주차장,강간·강제추행,45
2022,공중화장실,강간·강제추행,48
2022,피씨방,강간·강제추행,3
2022,기타,강간·강제추행,560
2022,아파트_연립다세대,강간·강제추행,240
2022,단독주택,강간·강제추행,147
2022,고속도로,강간·강제추행,2
2022,노상,강간·강제추행,57
2022,백화점,강간·강제추행,1
2022,슈퍼마켓,강간·강제추행,0
2022,편의점,강간·강제추행,0
2022,대형할인매장,강간·강제추행,0
2022,상점,강간·강제추행,9
2022,시장_노점,강간·강제추행,8
2022,숙박업소_목욕탕,강간·강제추행,184
2022,유흥접객업소,강간·강제추행,55
2022,사무실,강간·강제추행,26
2022,공장,강간·강제추행,1
2022,공사장_광산,강간·강제추행,1
2022,창고,강간·강제추행,0
2022,역_대합실,강간·강제추행,0
2022,지하철,강간·강제추행,0
2022,기타교통수단내,강간·강제추행,47
2022,흥행장,강간·강제추행,2
2022,유원지,강간·강제추행,8
2022,학교,강간·강제추행,8
2022,금융기관,강간·강제추행,0
2022,의료기관,강간·강제추행,11
2022,종교기관,강간·강제추행,2
2022,산야,강간·강제추행,5
2022,해상,강간·강제추행,0
2022,부대,강간·강제추행,0
2022,구금장소,강간·강제추행,2
2022,공지,강간·강제추행,0
2022,주차장,강간·강제추행,7
2022,공중화장실,강간·강제추행,12
2022,피씨방,강간·강제추행,1
2022,기타,강간·강제추행,111
2022,아파트_연립다세대,강간·강제추행,1619
2022,단독주택,강간·강제추행,983
2022,고속도로,강간·강제추행,11
2022,노상,강간·강제추행,3098
2022,백화점,강간·강제추행,34
2022,슈퍼마켓,강간·강제추행,86
2022,편의점,강간·강제추행,277
2022,대형할인매장,강간·강제추행,11
2022,상점,강간·강제추행,373
2022,시장_노점,강간·강제추행,150
2022,숙박업소_목욕탕,강간·강제추행,843
2022,유흥접객업소,강간·강제추행,2803
2022,사무실,강간·강제추행,529
2022,공장,강간·강제추행,44
2022,공사장_광산,강간·강제추행,12
2022,창고,강간·강제추행,9
2022,역_대합실,강간·강제추행,313
2022,지하철,강간·강제추행,720
2022,기타교통수단내,강간·강제추행,1017
2022,흥행장,강간·강제추행,95
2022,유원지,강간·강제추행,258
2022,학교,강간·강제추행,340
2022,금융기관,강간·강제추행,18
2022,의료기관,강간·강제추행,301
2022,종교기관,강간·강제추행,45
2022,산야,강간·강제추행,32
2022,해상,강간·강제추행,2
2022,부대,강간·강제추행,20
2022,구금장소,강간·강제추행,8
2022,공지,강간·강제추행,0
2022,주차장,강간·강제추행,114
2022,공중화장실,강간·강제추행,65
2022,피씨방,강간·강제추행,37
2022,기타,강간·강제추행,1597
2022,아파트_연립다세대,강간·강제추행,71
2022,단독주택,강간·강제추행,54
2022,고속도로,강간·강제추행,0
2022,노상,강간·강제추행,16
2022,백화점,강간·강제추행,0
2022,슈퍼마켓,강간·강제추행,0
2022,편의점,강간·강제추행,0
2022,대형할인매장,강간·강제추행,0
2022,상점,강간·강제추행,2
2022,시장_노점,강간·강제추행,2
2022,숙박업소_목욕탕,강간·강제추행,27
2022,유흥접객업소,강간·강제추행,12
2022,사무실,강간·강제추행,4
2022,공장,강간·강제추행,0
2022,공사장_광산,강간·강제추행,0
2022,창고,강간·강제추행,1
2022,역_대합실,강간·강제추행,0
2022,지하철,강간·강제추행,0
2022,기타교통수단내,강간·강제추행,3
2022,흥행장,강간·강제추행,0
2022,유원지,강간·강제추행,3
2022,학교,강간·강제추행,4
2022,금융기관,강간·강제추행,0
2022,의료기관,강간·강제추행,2
2022,종교기관,강간·강제추행,0
2022,산야,강간·강제추행,0
2022,해상,강간·강제추행,0
2022,부대,강간·강제추행,0
2022,구금장소,강간·강제추행,0
2022,공지,강간·강제추행,0
2022,주차장,강간·강제추행,1
2022,공중화장실,강간·강제추행,6
2022,피씨방,강간·강제추행,0
2022,기타,강간·강제추행,17
2022,아파트_연립다세대,0,331
2022,단독주택,0,274
2022,고속도로,0,1
2022,노상,0,207
2022,백화점,0,0
2022,슈퍼마켓,0,5
2022,편의점,0,6
2022,대형할인매장,0,1
2022,상점,0,31
2022,시장_노점,0,26
2022,숙박업소_목욕탕,0,41
2022,유흥접객업소,0,36
2022,사무실,0,36
2022,공장,0,14
2022,공사장_광산,0,6
2022,창고,0,10
2022,역_대합실,0,7
2022,지하철,0,1
2022,기타교통수단내,0,2
2022,흥행장,0,3
2022,유원지,0,11
2022,학교,0,5
2022,금융기관,0,5
2022,의료기관,0,15
2022,종교기관,0,2
2022,산야,0,15
2022,해상,0,4
2022,부대,0,0
2022,구금장소,0,0
2022,공지,0,2
2022,주차장,0,32
2022,공중화장실,0,8
2022,피씨방,0,3
2022,기타,0,93
2022,아파트_연립다세대,절도,17196
2022,단독주택,절도,8117
2022,고속도로,절도,115
2022,노상,절도,51945
2022,백화점,절도,2274
2022,슈퍼마켓,절도,11703
2022,편의점,절도,6994
2022,대형할인매장,절도,3536
2022,상점,절도,17550
2022,시장_노점,절도,3927
2022,숙박업소_목욕탕,절도,2738
2022,유흥접객업소,절도,8323
2022,사무실,절도,2146
2022,공장,절도,1123
2022,공사장_광산,절도,1207
2022,창고,절도,1010
2022,역_대합실,절도,1175
2022,지하철,절도,585
2022,기타교통수단내,절도,2924
2022,흥행장,절도,426
2022,유원지,절도,1771
2022,학교,절도,1250
2022,금융기관,절도,2493
2022,의료기관,절도,946
2022,종교기관,절도,574
2022,산야,절도,3362
2022,해상,절도,46
2022,부대,절도,15
2022,구금장소,절도,4
2022,공지,절도,52
2022,주차장,절도,10381
2022,공중화장실,절도,703
2022,피씨방,절도,994
2022,기타,절도,14665
2022,아파트_연립다세대,폭력,4160
2022,단독주택,폭력,2570
2022,고속도로,폭력,35
2022,노상,폭력,9150
2022,백화점,폭력,13
2022,슈퍼마켓,폭력,88
2022,편의점,폭력,126
2022,대형할인매장,폭력,12
2022,상점,폭력,339
2022,시장_노점,폭력,248
2022,숙박업소_목욕탕,폭력,581
2022,유흥접객업소,폭력,3997
2022,사무실,폭력,853
2022,공장,폭력,253
2022,공사장_광산,폭력,191
2022,창고,폭력,33
2022,역_대합실,폭력,118
2022,지하철,폭력,29
2022,기타교통수단내,폭력,152
2022,흥행장,폭력,38
2022,유원지,폭력,280
2022,학교,폭력,411
2022,금융기관,폭력,13
2022,의료기관,폭력,323
2022,종교기관,폭력,61
2022,산야,폭력,130
2022,해상,폭력,22
2022,부대,폭력,14
2022,구금장소,폭력,5
2022,공지,폭력,6
2022,주차장,폭력,592
2022,공중화장실,폭력,51
2022,피씨방,폭력,53
2022,기타,폭력,1859
2022,아파트_연립다세대,폭력,23017
2022,단독주택,폭력,12150
2022,고속도로,폭력,190
2022,노상,폭력,45258
2022,백화점,폭력,134
2022,슈퍼마켓,폭력,476
2022,편의점,폭력,1426
2022,대형할인매장,폭력,98
2022,상점,폭력,1701
2022,시장_노점,폭력,1111
2022,숙박업소_목욕탕,폭력,1829
2022,유흥접객업소,폭력,13405
2022,사무실,폭력,2897
2022,공장,폭력,639
2022,공사장_광산,폭력,623
2022,창고,폭력,92
2022,역_대합실,폭력,856
2022,지하철,폭력,490
2022,기타교통수단내,폭력,3200
2022,흥행장,폭력,160
2022,유원지,폭력,1070
2022,학교,폭력,758
2022,금융기관,폭력,100
2022,의료기관,폭력,1159
2022,종교기관,폭력,180
2022,산야,폭력,217
2022,해상,폭력,41
2022,부대,폭력,64
2022,구금장소,폭력,36
2022,공지,폭력,3
2022,주차장,폭력,3018
2022,공중화장실,폭력,194
2022,피씨방,폭력,257
2022,기타,폭력,8368
2022,아파트_연립다세대,폭력,238
2022,단독주택,폭력,133
2022,고속도로,폭력,4
2022,노상,폭력,198
2022,백화점,폭력,0
2022,슈퍼마켓,폭력,1
2022,편의점,폭력,3
2022,대형할인매장,폭력,1
2022,상점,폭력,10
2022,시장_노점,폭력,6
2022,숙박업소_목욕탕,폭력,89
2022,유흥접객업소,폭력,57
2022,사무실,폭력,56
2022,공장,폭력,6
2022,공사장_광산,폭력,2
2022,창고,폭력,0
2022,역_대합실,폭력,4
2022,지하철,폭력,2
2022,기타교통수단내,폭력,137
2022,흥행장,폭력,0
2022,유원지,폭력,1
2022,학교,폭력,7
2022,금융기관,폭력,2
2022,의료기관,폭력,34
2022,종교기관,폭력,3
2022,산야,폭력,2
2022,해상,폭력,1
2022,부대,폭력,1
2022,구금장소,폭력,0
2022,공지,폭력,0
2022,주차장,폭력,14
2022,공중화장실,폭력,0
2022,피씨방,폭력,7
2022,기타,폭력,126
2022,아파트_연립다세대,폭력,5246
2022,단독주택,폭력,3320
2022,고속도로,폭력,122
2022,노상,폭력,6160
2022,백화점,폭력,8
2022,슈퍼마켓,폭력,56
2022,편의점,폭력,231
2022,대형할인매장,폭력,9
2022,상점,폭력,283
2022,시장_노점,폭력,151
2022,숙박업소_목욕탕,폭력,209
2022,유흥접객업소,폭력,1367
2022,사무실,폭력,578
2022,공장,폭력,74
2022,공사장_광산,폭력,52
2022,창고,폭력,12
2022,역_대합실,폭력,30
2022,지하철,폭력,10
2022,기타교통수단내,폭력,113
2022,흥행장,폭력,24
2022,유원지,폭력,86
2022,학교,폭력,80
2022,금융기관,폭력,11
2022,의료기관,폭력,135
2022,종교기관,폭력,35
2022,산야,폭력,46
2022,해상,폭력,7
2022,부대,폭력,5
2022,구금장소,폭력,6
2022,공지,폭력,2
2022,주차장,폭력,314
2022,공중화장실,폭력,3
2022,피씨방,폭력,29
2022,기타,폭력,2753
2022,아파트_연립다세대,폭력,53
2022,단독주택,폭력,19
2022,고속도로,폭력,0
2022,노상,폭력,123
2022,백화점,폭력,0
2022,슈퍼마켓,폭력,0
2022,편의점,폭력,1
2022,대형할인매장,폭력,0
2022,상점,폭력,1
2022,시장_노점,폭력,2
2022,숙박업소_목욕탕,폭력,11
2022,유흥접객업소,폭력,0
2022,사무실,폭력,2
2022,공장,폭력,0
2022,공사장_광산,폭력,0
2022,창고,폭력,0
2022,역_대합실,폭력,1
2022,지하철,폭력,0
2022,기타교통수단내,폭력,0
2022,흥행장,폭력,0
2022,유원지,폭력,9
2022,학교,폭력,15
2022,금융기관,폭력,0
2022,의료기관,폭력,2
2022,종교기관,폭력,3
2022,산야,폭력,0
2022,해상,폭력,0
2022,부대,폭력,0
2022,구금장소,폭력,0
2022,공지,폭력,0
2022,주차장,폭력,1
2022,공중화장실,폭력,1
2022,피씨방,폭력,0
2022,기타,폭력,32
2022,아파트_연립다세대,폭력,600
2022,단독주택,폭력,322
2022,고속도로,폭력,3
2022,노상,폭력,3084
2022,백화점,폭력,3
2022,슈퍼마켓,폭력,8
2022,편의점,폭력,35
2022,대형할인매장,폭력,2
2022,상점,폭력,81
2022,시장_노점,폭력,97
2022,숙박업소_목욕탕,폭력,180
2022,유흥접객업소,폭력,773
2022,사무실,폭력,181
2022,공장,폭력,39
2022,공사장_광산,폭력,56
2022,창고,폭력,6
2022,역_대합실,폭력,14
2022,지하철,폭력,5
2022,기타교통수단내,폭력,37
2022,흥행장,폭력,5
2022,유원지,폭력,142
2022,학교,폭력,114
2022,금융기관,폭력,3
2022,의료기관,폭력,35
2022,종교기관,폭력,43
2022,산야,폭력,34
2022,해상,폭력,1
2022,부대,폭력,16
2022,구금장소,폭력,1
2022,공지,폭력,2
2022,주차장,폭력,213
2022,공중화장실,폭력,25
2022,피씨방,폭력,14
2022,기타,폭력,571
2022,아파트_연립다세대,0,356
2022,단독주택,0,416
2022,고속도로,0,2
2022,노상,0,664
2022,백화점,0,0
2022,슈퍼마켓,0,6
2022,편의점,0,24
2022,대형할인매장,0,1
2022,상점,0,41
2022,시장_노점,0,23
2022,숙박업소_목욕탕,0,62
2022,유흥접객업소,0,171
2022,사무실,0,230
2022,공장,0,11
2022,공사장_광산,0,17
2022,창고,0,0
2022,역_대합실,0,20
2022,지하철,0,4
2022,기타교통수단내,0,18
2022,흥행장,0,1
2022,유원지,0,31
2022,학교,0,47
2022,금융기관,0,10
2022,의료기관,0,20
2022,종교기관,0,6
2022,산야,0,6
2022,해상,0,0
2022,부대,0,9
2022,구금장소,0,2
2022,공지,0,0
2022,주차장,0,30
2022,공중화장실,0,4
2022,피씨방,0,18
2022,기타,0,4654
2022,아파트_연립다세대,0,7888
2022,단독주택,0,4162
2022,고속도로,0,39
2022,노상,0,22000
2022,백화점,0,23
2022,슈퍼마켓,0,133
2022,편의점,0,321
2022,대형할인매장,0,25
2022,상점,0,1074
2022,시장_노점,0,728
2022,숙박업소_목욕탕,0,2054
2022,유흥접객업소,0,3025
2022,사무실,0,682
2022,공장,0,154
2022,공사장_광산,0,205
2022,창고,0,61
2022,역_대합실,0,192
2022,지하철,0,28
2022,기타교통수단내,0,164
2022,흥행장,0,30
2022,유원지,0,208
2022,학교,0,121
2022,금융기관,0,110
2022,의료기관,0,115
2022,종교기관,0,113
2022,산야,0,1431
2022,해상,0,53
2022,부대,0,1
2022,구금장소,0,0
2022,공지,0,22
2022,주차장,0,7031
2022,공중화장실,0,176
2022,피씨방,0,119
2022,기타,0,4138
2022,아파트_연립다세대,0,24
2022,단독주택,0,18
2022,고속도로,0,0
2022,노상,0,116
2022,백화점,0,0
2022,슈퍼마켓,0,0
2022,편의점,0,1
2022,대형할인매장,0,0
2022,상점,0,2
2022,시장_노점,0,3
2022,숙박업소_목욕탕,0,1
2022,유흥접객업소,0,7
2022,사무실,0,829
2022,공장,0,0
2022,공사장_광산,0,5
2022,창고,0,0
2022,역_대합실,0,1
2022,지하철,0,0
2022,기타교통수단내,0,0
2022,흥행장,0,1
2022,유원지,0,0
2022,학교,0,13
2022,금융기관,0,4
2022,의료기관,0,9
2022,종교기관,0,2
2022,산야,0,11
2022,해상,0,1
2022,부대,0,3
2022,구금장소,0,5
2022,공지,0,0
2022,주차장,0,2
2022,공중화장실,0,0
2022,피씨방,0,2
2022,기타,0,490
2022,아파트_연립다세대,0,19
2022,단독주택,0,24
2022,고속도로,0,1
2022,노상,0,184
2022,백화점,0,0
2022,슈퍼마켓,0,1
2022,편의점,0,1
2022,대형할인매장,0,0
2022,상점,0,7
2022,시장_노점,0,4
2022,숙박업소_목욕탕,0,4
2022,유흥접객업소,0,29
2022,사무실,0,893
2022,공장,0,3
2022,공사장_광산,0,1
2022,창고,0,1
2022,역_대합실,0,1
2022,지하철,0,0
2022,기타교통수단내,0,7
2022,흥행장,0,0
2022,유원지,0,2
2022,학교,0,15
2022,금융기관,0,2
2022,의료기관,0,12
2022,종교기관,0,2
2022,산야,0,3
2022,해상,0,1
2022,부대,0,3
2022,구금장소,0,8
2022,공지,0,0
2022,주차장,0,10
2022,공중화장실,0,0
2022,피씨방,0,0
2022,기타,0,554
2022,아파트_연립다세대,0,4
2022,단독주택,0,4
2022,고속도로,0,0
2022,노상,0,18
2022,백화점,0,0
2022,슈퍼마켓,0,0
2022,편의점,0,0
2022,대형할인매장,0,0
2022,상점,0,1
2022,시장_노점,0,1
2022,숙박업소_목욕탕,0,0
2022,유흥접객업소,0,11
2022,사무실,0,115
2022,공장,0,0
2022,공사장_광산,0,1
2022,창고,0,0
2022,역_대합실,0,1
2022,지하철,0,0
2022,기타교통수단내,0,0
2022,흥행장,0,2
2022,유원지,0,1
2022,학교,0,20
2022,금융기관,0,3
2022,의료기관,0,4
2022,종교기관,0,0
2022,산야,0,2
2022,해상,0,0
2022,부대,0,1
2022,구금장소,0,0
2022,공지,0,0
2022,주차장,0,1
2022,공중화장실,0,0
2022,피씨방,0,0
2022,기타,0,130
2022,아파트_연립다세대,0,3
2022,단독주택,0,1
2022,고속도로,0,0
2022,노상,0,15
2022,백화점,0,0
2022,슈퍼마켓,0,10
2022,편의점,0,13
2022,대형할인매장,0,0
2022,상점,0,23
2022,시장_노점,0,14
2022,숙박업소_목욕탕,0,0
2022,유흥접객업소,0,5
2022,사무실,0,13
2022,공장,0,0
2022,공사장_광산,0,0
2022,창고,0,0
2022,역_대합실,0,2
2022,지하철,0,0
2022,기타교통수단내,0,4
2022,흥행장,0,0
2022,유원지,0,0
2022,학교,0,0
2022,금융기관,0,254
2022,의료기관,0,2
2022,종교기관,0,1
2022,산야,0,0
2022,해상,0,0
2022,부대,0,0
2022,구금장소,0,0
2022,공지,0,0
2022,주차장,0,0
2022,공중화장실,0,0
2022,피씨방,0,0
2022,기타,0,92
2022,아파트_연립다세대,0,255
2022,단독주택,0,228
2022,고속도로,0,17
2022,노상,0,780
2022,백화점,0,3
2022,슈퍼마켓,0,11
2022,편의점,0,213
2022,대형할인매장,0,11
2022,상점,0,242
2022,시장_노점,0,58
2022,숙박업소_목욕탕,0,36
2022,유흥접객업소,0,223
2022,사무실,0,3519
2022,공장,0,17
2022,공사장_광산,0,9
2022,창고,0,0
2022,역_대합실,0,7
2022,지하철,0,0
2022,기타교통수단내,0,3
2022,흥행장,0,4
2022,유원지,0,7
2022,학교,0,26
2022,금융기관,0,98
2022,의료기관,0,86
2022,종교기관,0,13
2022,산야,0,17
2022,해상,0,95
2022,부대,0,16
2022,구금장소,0,1
2022,공지,0,1
2022,주차장,0,92
2022,공중화장실,0,0
2022,피씨방,0,23
2022,기타,0,5148
2022,아파트_연립다세대,0,0
2022,단독주택,0,0
2022,고속도로,0,0
2022,노상,0,4
2022,백화점,0,1
2022,슈퍼마켓,0,0
2022,편의점,0,0
2022,대형할인매장,0,0
2022,상점,0,1
2022,시장_노점,0,1
2022,숙박업소_목욕탕,0,0
2022,유흥접객업소,0,2
2022,사무실,0,11
2022,공장,0,0
2022,공사장_광산,0,0
2022,창고,0,0
2022,역_대합실,0,0
2022,지하철,0,0
2022,기타교통수단내,0,0
2022,흥행장,0,0
2022,유원지,0,0
2022,학교,0,0
2022,금융기관,0,17
2022,의료기관,0,0
2022,종교기관,0,0
2022,산야,0,0
2022,해상,0,0
2022,부대,0,0
2022,구금장소,0,0
2022,공지,0,0
2022,주차장,0,0
2022,공중화장실,0,0
2022,피씨방,0,0
2022,기타,0,21
2022,아파트_연립다세대,0,9443
